host_id,x,y,target_host
3,645.2047,943.6486,3
3,86.8092,80.9737,5
3,86.6087,294.5506,5
3,302.1976,522.7578,2
3,867.629,371.9965,7
3,540.4958,797.8781,3
3,590.8141,392.1814,8
3,511.3299,894.7833,3
3,980.6706,332.2614,7
3,181.1415,683.1892,1
3,37.4445,956.8737,1
3,334.3438,383.4789,2
3,776.8344,21.1224,6
3,799.7635,35.4652,6
3,555.9101,314.035,9
3,502.5909,771.7657,3
3,503.3844,336.0574,9
4,571.5501,686.1979,3
4,295.1667,670.8975,1
4,883.2276,531.3623,7
4,998.0741,497.0561,7
4,539.4109,810.9423,3
4,819.9106,363.0005,7
4,534.3363,60.4871,9
4,930.0747,945.8234,4
4,309.3684,957.1028,1
4,393.1656,559.7265,8
4,684.0114,371.1052,7
4,661.5027,198.2273,9
4,404.9969,745.941,3
4,45.1254,48.8056,5
5,902.3774,111.5832,6
5,517.7614,674.0052,3
5,598.8902,469.2602,8
5,702.1167,349.5339,7
5,200.7998,813.688,1
5,401.4136,53.3794,9
5,462.302,920.632,3
5,685.5275,572.2533,7
5,234.4594,284.5212,5
5,125.0345,303.8648,5
5,635.2944,160.0378,9
5,939.9893,162.1999,6
5,473.4188,432.6649,8
5,939.9893,162.1999,6
5,981.433,554.9423,7
5,663.7543,205.4745,9
5,114.7889,78.2924,5
5,99.5779,884.0021,1
5,886.0026,74.8774,6
5,433.1122,486.1077,8
5,230.2136,789.6918,1
5,436.1681,543.4177,8
5,966.4217,943.8999,4
5,607.6174,989.4664,3
5,571.1419,947.5085,3
5,986.2401,225.9286,6
5,619.4326,136.2419,9
5,544.0739,275.3788,9
5,428.8529,42.4578,9
5,636.1378,406.6945,8
5,199.8617,221.3494,5
5,437.261,334.5754,9
5,472.5734,973.9867,3
5,555.9101,314.035,9
5,125.0345,303.8648,5
7,207.2442,883.0874,1
7,420.8675,433.096,8
7,500.1451,894.4058,3
7,732.4054,3.9855,6
7,57.6486,683.9568,1
7,500.1451,894.4058,3
7,311.2278,37.6272,5
7,641.6657,730.5783,3
7,27.6712,306.4429,5
7,274.3071,697.8254,1
6,670.2976,324.3734,6
6,592.8187,0.6368,9
6,127.7152,140.5576,5
6,407.1212,950.8761,3
6,295.1667,670.8975,1
6,836.4814,126.2388,6
6,302.6364,111.0011,5
6,294.7627,800.8787,1
6,35.6284,968.2699,1
6,235.7338,959.6825,1
6,235.7338,959.6825,1
6,880.0454,755.2312,4
6,45.1254,48.8056,5
6,23.791,465.6736,2
6,833.883,825.3233,4
6,509.6119,393.2337,8
6,903.7394,885.8264,4
6,422.3966,870.6404,3
6,472.5734,973.9867,3
6,324.939,673.6891,1
6,467.23,916.2745,3
6,699.0389,190.3143,6
6,324.939,673.6891,1
6,953.4606,415.4601,7
6,303.0021,855.6302,1
6,160.1456,227.5156,5
9,930.0747,945.8234,4
9,77.9129,85.9133,5
9,421.8127,281.236,9
9,930.0747,945.8234,4
9,930.0747,945.8234,4
9,930.0747,945.8234,4
9,478.6762,671.2126,3
9,578.701,267.5985,9
9,478.6762,671.2126,3
9,478.6762,671.2126,3
9,127.7152,140.5576,5
9,332.8598,142.9294,5
9,178.4663,685.9632,1
9,478.6762,671.2126,3
9,930.0747,945.8234,4
9,693.2989,842.5098,4
9,517.7614,674.0052,3
9,930.0747,945.8234,4
9,528.5371,420.1411,8
9,529.6633,688.4332,3
9,930.0747,945.8234,4
9,930.0747,945.8234,4
9,350.0659,77.8083,9
9,962.1901,525.7808,7
9,930.0747,945.8234,4
9,41.943,180.0589,5
9,930.0747,945.8234,4
9,954.889,117.2182,6
9,473.4188,432.6649,8
9,529.6633,688.4332,3
9,478.6762,671.2126,3
9,885.5547,916.795,4
9,77.9129,85.9133,5
9,693.2989,842.5098,4
9,981.6989,669.473,4
9,478.6762,671.2126,3
9,929.3798,288.8676,6
9,755.5434,171.1028,6
9,930.0747,945.8234,4
